범주	file::함수	행수	도달	리뷰 태그
D	src/services/observability/emit.rs::emit_turn_finished_with_dispatch_kind	1	불명	-
D	src/services/observability/metrics.rs::record_success	1	불명	-
D	src/services/opencode/streaming_entry.rs::execute_command_streaming	1	불명	-
D	src/services/provider.rs::tmux_followup_fallback_after_read_error	1	불명	-
D	src/services/provider/output_reader.rs::poll_output_file_until_result	2	불명	-
D	src/services/provider_exec.rs::execute_simple_blocking_inner	1	불명	-
D	src/services/provider_exec.rs::execute_structured_with_context	1	불명	-
D	src/services/qwen.rs::execute_command_streaming	2	불명	-
D	src/services/qwen.rs::qwen_read_output_file_until_result_tracked	1	불명	-
D	src/services/qwen.rs::register_qwen_tmux_runtime_binding	1	불명	-
D	src/services/qwen/followup_reader.rs::send_followup_to_tmux	5	불명	-
D	src/services/qwen/session_lifecycle.rs::execute_streaming_local_process	2	불명	-
D	src/services/qwen/session_lifecycle.rs::execute_streaming_local_tmux	3	불명	-
D	src/services/session_backend.rs::new	1	불명	-
D	src/services/session_backend.rs::read_output_file_until_result_with_harvest	1	불명	-
D	src/services/stale_turn_reconciler.rs::channel_inflight_observation	1	불명	-
D	src/services/termination_audit.rs::build_record	1	불명	-
D	src/services/termination_audit.rs::record_termination	1	불명	-
D	src/services/termination_audit.rs::record_termination_with_handles	1	불명	-
D	src/services/tui_prompt_dedupe/runtime_binding.rs::adopt_claude_continuation_session	1	불명	-
D	src/services/tui_prompt_dedupe/runtime_binding.rs::advance_tmux_runtime_binding_offset	1	불명	-
D	src/services/tui_prompt_dedupe/runtime_binding.rs::advance_tmux_runtime_binding_offset_under_source_authority	1	불명	-
D	src/services/writer_protocol/authority.rs::from_catalog	1	불명	-
