kind	cat	name	files	depth	chain
wrapper	A	recover_committed_anchor_repost	src/services/discord/recovery_paths/restart.rs	7	try_recover_anchor_repost → relay_recovered_terminal_text_to_placeholder → relay_no_anchor_terminal_text → send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	recover_two_message_panel	src/services/discord/recovery_engine/two_message_panel.rs	4	recover_two_message_panel_with_gateway → delete_panel → delete_channel_message → .delete_message
wrapper	A	recover_two_message_panel_with_gateway	src/services/discord/recovery_engine/two_message_panel.rs	3	delete_panel → delete_channel_message → .delete_message
wrapper	A	refresh_bridge_footer	src/services/discord/turn_bridge/single_message_footer.rs	3	note_background_refresh_due → edit_channel_message → .edit_message
wrapper	A	refresh_watcher_completion_footer_if_due	src/services/discord/tmux_watcher/single_message_footer.rs	4	refresh_watcher_registered_completion_footer → note_background_refresh_due → edit_channel_message → .edit_message
wrapper	A	refresh_watcher_registered_completion_footer	src/services/discord/tmux_watcher/single_message_footer.rs	3	note_background_refresh_due → edit_channel_message → .edit_message
wrapper	A	relay_captured_recovery_terminal_notice	src/services/discord/recovery_engine/completion_delivery.rs	8	relay_captured_recovery_terminal_notice_with_gateway → relay_recovery_terminal_notice_with_capture → relay_recovered_terminal_text_to_placeholder → relay_no_anchor_terminal_text → send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	relay_captured_recovery_terminal_notice_with_gateway	src/services/discord/recovery_engine/completion_delivery.rs	7	relay_recovery_terminal_notice_with_capture → relay_recovered_terminal_text_to_placeholder → relay_no_anchor_terminal_text → send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	relay_no_anchor_terminal_text	src/services/discord/recovery_engine/terminal_text_idempotency.rs	4	send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	relay_observed_prompt	src/services/discord/tui_prompt_relay.rs	1	.say
wrapper	A	relay_recovered_terminal_text_to_placeholder	src/services/discord/recovery_engine/completion_delivery.rs	5	relay_no_anchor_terminal_text → send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	relay_recovery_handler	src/server/routes/health_api.rs	7	handle_relay_recovery → run_relay_recovery → run_relay_recovery_at → apply_relay_recovery_plan → apply_relay_recovery_plan_with_seams → queue_or_resume_open_alert_with_enqueue → .pin
wrapper	A	relay_recovery_terminal_notice	src/services/discord/recovery_engine/completion_delivery.rs	7	relay_recovery_terminal_notice_with_capture → relay_recovered_terminal_text_to_placeholder → relay_no_anchor_terminal_text → send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	relay_recovery_terminal_notice_with_capture	src/services/discord/recovery_engine/completion_delivery.rs	6	relay_recovered_terminal_text_to_placeholder → relay_no_anchor_terminal_text → send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	replace_anchored_terminal_text	src/services/discord/recovery_engine/terminal_text_idempotency.rs	5	replace_long_message_raw_with_outcome → replace_long_message_raw_with_outcome_returning_receipt → replace_long_message_raw_deferred_returning_receipt → send_channel_message → .send_message
wrapper	A	replace_confirmed_missing_card	src/services/discord/task_notification_delivery/mod.rs	8	deliver_card_post_claim → post_card → send_outbound_message_with_nonce_classified → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message
wrapper	A	replace_long_message_raw	src/services/discord/formatting/replace_long_message.rs	5	replace_long_message_raw_with_outcome → replace_long_message_raw_with_outcome_returning_receipt → replace_long_message_raw_deferred_returning_receipt → send_channel_message → .send_message
wrapper	A	replace_long_message_raw_deferred	src/services/discord/formatting/replace_long_message.rs	3	replace_long_message_raw_deferred_returning_receipt → send_channel_message → .send_message
wrapper	A	replace_long_message_raw_deferred_returning_receipt	src/services/discord/formatting/replace_long_message.rs	2	send_channel_message → .send_message
wrapper	A	replace_long_message_raw_with_outcome	src/services/discord/formatting/replace_long_message.rs	4	replace_long_message_raw_with_outcome_returning_receipt → replace_long_message_raw_deferred_returning_receipt → send_channel_message → .send_message
wrapper	A	replace_long_message_raw_with_outcome_returning_receipt	src/services/discord/formatting/replace_long_message.rs	3	replace_long_message_raw_deferred_returning_receipt → send_channel_message → .send_message
wrapper	A	replace_message_deferred	src/services/discord/gateway.rs	4	replace_long_message_raw_deferred → replace_long_message_raw_deferred_returning_receipt → send_channel_message → .send_message
wrapper	A	replace_message_with_outcome	src/services/discord/gateway.rs,src/services/discord/tui_prompt_relay/bridge_gateway.rs	5	replace_long_message_raw_with_outcome → replace_long_message_raw_with_outcome_returning_receipt → replace_long_message_raw_deferred_returning_receipt → send_channel_message → .send_message
wrapper	A	retry_minimal_fallback	src/services/discord/outbound/delivery.rs	2	send_content → .edit_message
wrapper	A	reuse_any_queued_placeholder_for_channel	src/services/discord/router/intake_gate/queue_effects.rs	3	ensure_queued → edit_message_with_retry → .edit_message
wrapper	A	reuse_merged_queued_placeholder	src/services/discord/router/intake_gate/queue_effects.rs	3	ensure_queued → edit_message_with_retry → .edit_message
wrapper	A	router_with_send_backend	src/services/claude_tui/tui_relay.rs	9	handle_send → handle_send_with_caller → send_message_with_backends_and_delivery_id_for_caller → send_message_with_backends_and_delivery_options_for_caller → send_resolved_manual_message_with_client → send_resolved_manual_message_with_client_and_nonce_rollout → deliver_manual_notification → post_text_attachment → .send_message
wrapper	A	run_idle_recap_post_job	src/server/routes/idle_recap.rs	3	delete_previous_card → delete_channel_message → .delete_message
wrapper	A	run_placeholder_sweep_pass	src/services/discord/placeholder_sweeper.rs	2	sweep_orphan_status_panel → .delete_message
wrapper	A	run_relay_recovery	src/services/discord/relay_recovery.rs	5	run_relay_recovery_at → apply_relay_recovery_plan → apply_relay_recovery_plan_with_seams → queue_or_resume_open_alert_with_enqueue → .pin
wrapper	A	run_relay_recovery_at	src/services/discord/relay_recovery.rs	4	apply_relay_recovery_plan → apply_relay_recovery_plan_with_seams → queue_or_resume_open_alert_with_enqueue → .pin
wrapper	A	run_standby_relay	src/services/discord/standby_relay.rs	2	deliver_response → .delete_message
wrapper	A	run_startup_reclaim_sweep	src/services/discord/startup_reclaim.rs	2	reclaim_orphan_placeholders → .delete_message
wrapper	A	run_terminal_outcome_delivery	src/services/discord/turn_bridge/terminal_outcome_delivery.rs	2	edit_message → .edit_message
wrapper	A	run_terminal_relay_plan	src/services/discord/tmux_watcher/terminal_relay_plan.rs	3	delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message
wrapper	A	send	src/cli/discord.rs,src/services/discord/turn_bridge/status_panel.rs	2	send_channel_message → .send_message
wrapper	A	send_agent_handoff	src/services/discord/agent_handoff.rs	8	send_message_with_backends → send_message_with_backends_and_delivery_id → send_message_with_backends_and_delivery_options_for_caller → send_resolved_manual_message_with_client → send_resolved_manual_message_with_client_and_nonce_rollout → deliver_manual_notification → post_text_attachment → .send_message
wrapper	A	send_channel_message	src/cli/discord.rs,src/server/routes/escalation.rs,src/services/discord/http.rs	1	.send_message
wrapper	A	send_channel_message_with_components	src/services/discord/http.rs	1	.send_message
wrapper	A	send_channel_message_with_nonce	src/services/discord/http.rs	1	.send_message
wrapper	A	send_channel_message_with_optional_reference	src/services/discord/formatting/delivery.rs	2	send_channel_message → .send_message
wrapper	A	send_channel_message_with_reference	src/services/discord/http.rs	1	.send_message
wrapper	A	send_channel_message_with_reference_and_nonce	src/services/discord/http.rs	1	.send_message
wrapper	A	send_channel_message_with_required_reference	src/services/discord/http.rs	2	send_channel_message_with_reference → .send_message
wrapper	A	send_channel_message_with_required_reference_and_nonce	src/services/discord/http.rs	2	send_channel_message_with_reference_and_nonce → .send_message
wrapper	A	send_codex_goal_lifecycle_notice	src/services/discord/router/message_handler/goal_lifecycle.rs	1	.say
wrapper	A	send_command_confirmation_message	src/services/discord/outbound/confirmation.rs	5	deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message
wrapper	A	send_content	src/services/discord/outbound/delivery.rs	1	.edit_message
wrapper	A	send_dispatch	src/services/dispatches/discord_delivery/orchestration.rs	7	send_dispatch_to_discord_inner_with_context_pg → post_dispatch_message_to_channel_with_delivery → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message
wrapper	A	send_dispatch_to_discord_inner_with_context_pg	src/services/dispatches/discord_delivery/orchestration.rs	6	post_dispatch_message_to_channel_with_delivery → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message
wrapper	A	send_dispatch_to_discord_with_pg_result	src/services/dispatches/discord_delivery/orchestration.rs	10	send_dispatch_with_delivery_guard → send_dispatch_within_deadline → send_dispatch → send_dispatch_to_discord_inner_with_context_pg → post_dispatch_message_to_channel_with_delivery → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message
wrapper	A	send_dispatch_with_delivery_guard	src/services/dispatches/discord_delivery/guard.rs	9	send_dispatch_within_deadline → send_dispatch → send_dispatch_to_discord_inner_with_context_pg → post_dispatch_message_to_channel_with_delivery → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message
wrapper	A	send_dispatch_within_deadline	src/services/dispatches/discord_delivery/guard.rs	8	send_dispatch → send_dispatch_to_discord_inner_with_context_pg → post_dispatch_message_to_channel_with_delivery → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message
wrapper	A	send_ephemeral	src/services/discord/idle_recap_interaction.rs	1	.create_response
wrapper	A	send_file	src/cli/discord.rs	2	send_file_to_channel → .send_message
wrapper	A	send_file_to_channel	src/services/discord/discord_io.rs	1	.send_message
wrapper	A	send_handler	src/server/routes/health_api.rs	8	handle_send_with_caller → send_message_with_backends_and_delivery_id_for_caller → send_message_with_backends_and_delivery_options_for_caller → send_resolved_manual_message_with_client → send_resolved_manual_message_with_client_and_nonce_rollout → deliver_manual_notification → post_text_attachment → .send_message
wrapper	A	send_intake_placeholder	src/services/discord/gateway/outbound_messages.rs	5	deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message
wrapper	A	send_issue_announcement_message	src/services/issue_announcements.rs	1	.edit_message
wrapper	A	send_long_chunks_with_anchor_receipt	src/services/discord/session_relay_sink/journal.rs	2	send_long_message_with_rollback → .delete_message
wrapper	A	send_long_message_ctx	src/services/discord/formatting/delivery.rs	1	.say
wrapper	A	send_long_message_raw	src/services/discord/formatting/delivery.rs	5	send_long_message_raw_with_reference → send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	send_long_message_raw_with_reference	src/services/discord/formatting/delivery.rs	4	send_long_message_raw_with_reference_returning_message_ids → send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	send_long_message_raw_with_reference_returning_message_ids	src/services/discord/formatting/delivery.rs	3	send_channel_message_with_optional_reference → send_channel_message → .send_message
wrapper	A	send_long_message_raw_with_reference_rollback	src/services/discord/formatting/long_send_rollback.rs	4	send_long_message_raw_with_reference_rollback_policy → send_rollback_channel_message → send_channel_message → .send_message
wrapper	A	send_long_message_raw_with_reference_rollback_policy	src/services/discord/formatting/long_send_rollback.rs	3	send_rollback_channel_message → send_channel_message → .send_message
